timestamp,session_uid,frame,car_index,traction_control,anti_lock_brakes,fuel_mix,front_brake_bias,pit_limiter_status,fuel_in_tank,fuel_capacity,fuel_remaining_laps,max_rpm,idle_rpm,max_gears,drs_allowed,drs_activation_distance,actual_tyre_compound,visual_tyre_compound,tyres_age_laps,vehicle_fia_flags,engine_power_ice,engine_power_mguk,ers_store_energy,ers_deploy_mode,ers_harvested_mguk,ers_harvested_mguh,ers_deployed_this_lap,network_paused
1767765840.4094622,16137296052353762183,61,2,1,1,1,58,0,109.99571228027344,110.0,5.139438629150391,13099,4000,9,0,0,17,17,0,0,542458.5625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,3,1,1,1,58,0,109.99974060058594,110.0,5.159961700439453,13099,4000,9,0,0,18,18,0,0,123784.5078125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,4,1,1,1,58,0,109.99942779541016,110.0,5.143074035644531,13099,4000,9,0,0,17,17,0,0,170017.296875,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,5,1,1,1,58,0,109.99944305419922,110.0,5.1491851806640625,13099,4000,9,0,0,16,16,0,0,168168.34375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,6,1,1,1,58,0,109.99886322021484,110.0,5.145793914794922,13099,4000,9,0,0,18,18,0,0,245370.625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,7,1,1,1,58,0,109.99992370605469,110.0,5.153987884521484,13099,4000,9,0,0,18,18,0,0,93877.625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,8,1,1,1,58,0,109.9984359741211,110.0,5.136470794677734,13099,4000,9,0,0,16,16,0,0,299960.6875,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,9,1,1,1,58,0,109.99992370605469,110.0,5.155509948730469,13099,4000,9,0,0,18,18,0,0,93677.09375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,10,1,1,1,58,0,109.99992370605469,110.0,5.132774353027344,13099,4000,9,0,0,17,17,0,0,93633.65625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,11,1,1,1,58,0,109.99992370605469,110.0,5.140331268310547,13099,4000,9,0,0,16,16,0,0,93632.578125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,12,1,1,1,58,0,109.9993667602539,110.0,5.1566925048828125,13099,4000,9,0,0,16,16,0,0,178602.78125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,13,1,1,1,58,0,109.99922180175781,110.0,5.144489288330078,13099,4000,9,0,0,17,17,0,0,196620.578125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,14,1,1,1,58,0,109.9966049194336,110.0,5.1490478515625,13099,4000,9,0,0,16,16,0,0,542292.25,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,15,1,1,1,58,0,109.99992370605469,110.0,5.1479339599609375,13099,4000,9,0,0,18,18,0,0,94003.71875,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,16,1,1,1,58,0,109.99899291992188,110.0,5.130714416503906,13099,4000,9,0,0,17,17,0,0,226654.34375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,17,1,1,1,58,0,109.99514770507812,110.0,5.1497344970703125,13099,4000,9,0,0,18,18,0,0,512545.3125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,18,1,1,1,58,0,109.99530792236328,110.0,5.133140563964844,13099,4000,9,0,0,16,16,0,0,524398.375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,19,0,0,1,58,0,109.98196411132812,110.0,5.1239471435546875,13099,4000,9,0,0,18,18,0,0,484209.5625,0.0,4000000.0,1,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,20,0,0,0,0,0,0.0,0.0,-56.4803352355957,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1767765840.4094622,16137296052353762183,61,21,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,0,1,1,1,58,0,109.99420166015625,110.0,5.135547637939453,13099,4000,9,0,0,18,18,0,0,542698.9375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,1,1,1,1,58,0,109.994384765625,110.0,5.155353546142578,13099,4000,9,0,0,17,17,0,0,353712.75,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,2,1,1,1,58,0,109.99445343017578,110.0,5.1387176513671875,13099,4000,9,0,0,17,17,0,0,374962.375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,3,1,1,1,58,0,109.9945068359375,110.0,5.156955718994141,13099,4000,9,0,0,18,18,0,0,508450.4375,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,4,1,1,1,58,0,109.99445343017578,110.0,5.140216827392578,13099,4000,9,0,0,17,17,0,0,373334.46875,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,5,1,1,1,58,0,109.99430084228516,110.0,5.146232604980469,13099,4000,9,0,0,16,16,0,0,310872.5625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,6,1,1,1,58,0,109.9928970336914,110.0,5.142364501953125,13099,4000,9,0,0,18,18,0,0,509445.65625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,7,1,1,1,58,0,109.99992370605469,110.0,5.153987884521484,13099,4000,9,0,0,18,18,0,0,94878.125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,8,1,1,1,58,0,109.99284362792969,110.0,5.1332550048828125,13099,4000,9,0,0,16,16,0,0,530988.1875,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,9,1,1,1,58,0,109.99992370605469,110.0,5.155509948730469,13099,4000,9,0,0,18,18,0,0,94420.78125,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,10,1,1,1,58,0,109.99992370605469,110.0,5.132774353027344,13099,4000,9,0,0,17,17,0,0,94219.0625,0.0,4000000.0,3,0.0,0.0,0.0,0
1767765841.412193,16137296052353762183,81,11,1,1,1,58,0,109.99992370605469,110.0,5.140331268310547,13099,4000,9,0,0,16,16,0,0,94045.375,0.0,4000000.0,3,0.0,0.0,0.0,0
